id,neighborhood,latitude,longitude,price,size_in_sqft,no_of_bedrooms,no_of_bathrooms,quality,furnished,balcony,barbecue_area,central_ac,childrens_play_area,concierge,covered_parking,pets_allowed,private_garden,private_gym,private_pool,security,shared_gym,view_of_landmark,view_of_water
7671867,Dubai Marina,25.074958,55.138542,780000,542,0.0,1,Medium,0,1,1,1,0,0,1,0.0,0,0,0,0,1.0,0.0,0
7671877,Palm Jumeirah,25.123735999999997,55.153599,4800000,2873,3.0,4,Medium,1,1,1,0,1,1,1,1.0,0,0,0,0,1.0,0.0,1
7671905,The Views,25.091001000000002,55.171427,1250000,1722,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7671921,Dubai Marina,25.071448,55.131088,1499998,2352,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7672064,Jumeirah Village Circle,25.059555,55.201659,349999,584,1.0,2,Medium,0,1,1,1,1,0,1,0.0,0,0,0,0,1.0,,0
7672133,Town Square,25.010066000000002,55.290055,1420888,1438,,3,Medium,0,1,0,1,0,0,1,1.0,0,0,1,1,1.0,1.0,0
7672139,Town Square,25.010572,55.289786,725888,700,1.0,2,Medium,0,1,0,1,0,0,1,0.0,0,0,1,1,1.0,1.0,0
7672151,Town Square,25.010572,55.289786,1010888,1655,2.0,2,Medium,0,1,0,1,0,0,1,0.0,0,0,1,1,1.0,1.0,0
7672193,The Hills,25.07794800000001,55.159461,2400000,1780,3.0,3,Medium,0,1,0,1,1,1,1,1.0,0,0,0,0,1.0,0.0,1
7672220,Dubai Marina,,55.149287,1650000,1861,1.0,1,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,1
7672258,Business Bay,25.183132999999998,55.25658000000001,1698000,1512,2.0,3,Low,0,1,0,0,0,0,0,0.0,0,0,1,0,0.0,0.0,0
7672375,Bluewaters,25.079247,55.119735999999996,1800000,1117,1.0,2,Medium,1,0,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7672435,Jumeirah,25.240419,55.25277,1737000,1163,2.0,3,Medium,0,0,0,0,0,1,0,1.0,0,0,1,0,1.0,0.0,0
7672436,Jumeirah,25.240419,55.25277,1271000,732,1.0,2,Medium,0,0,0,0,0,1,0,1.0,0,0,1,0,1.0,0.0,0
7672437,Jumeirah,25.240419,55.25277,4127000,1966,3.0,4,Medium,0,0,0,0,0,1,0,1.0,0,0,1,0,1.0,0.0,0
7672527,Jumeirah Beach Residence,25.07715,55.13551500000001,1230000,1294,2.0,3,Medium,0,1,0,1,1,0,0,0.0,0,0,0,0,1.0,0.0,1
7672737,Jumeirah Village Circle,25.064191,55.216244999999994,380000,679,1.0,1,Medium,0,1,0,1,0,0,1,1.0,0,0,0,1,1.0,1.0,0
7672987,Downtown Dubai,25.186836,55.276951000000004,940000,915,1.0,1,Medium,0,1,0,1,1,1,0,1.0,1,0,0,0,1.0,,0
7673071,Business Bay,25.181310999999997,55.26250699999999,2600000,2791,4.0,6,Medium,0,1,0,1,0,0,1,0.0,0,0,0,0,1.0,0.0,1
7673100,Business Bay,25.191772,55.267035,1789999,2050,3.0,5,Medium,0,1,0,0,0,0,1,0.0,0,0,0,1,1.0,0.0,1
7673106,Jumeirah Beach Residence,25.081954999999997,55.138863,690000,714,0.0,1,Medium,0,1,0,0,0,0,1,0.0,0,0,0,1,1.0,0.0,1
7673343,Downtown Dubai,25.191719,55.270677,2100000,1624,2.0,2,Medium,0,1,0,0,0,0,1,0.0,0,0,0,0,1.0,1.0,0
7673344,Downtown Dubai,25.191719,55.270677,2100000,1539,2.0,2,Medium,0,1,0,0,0,0,1,0.0,0,0,0,0,1.0,1.0,0
7673419,Palm Jumeirah,25.109306,55.14773,1600000,1144,1.0,2,High,1,1,1,1,1,1,1,1.0,1,0,0,0,1.0,0.0,1
7673689,Al Furjan,25.022617999999998,55.14935,625000,823,1.0,2,Medium,1,1,0,0,1,0,1,1.0,0,0,0,0,1.0,0.0,0
7673692,Jumeirah Village Circle,25.056225,55.20458000000001,658000,733,1.0,2,Medium,0,1,0,1,1,0,0,1.0,0,0,0,1,1.0,0.0,0
7673698,Arjan,25.064808,55.24055,845000,859,1.0,2,Medium,1,1,0,1,0,0,0,1.0,0,0,0,1,1.0,0.0,0
7673702,Jumeirah Village Circle,25.04866,55.20955,399990,504,0.0,1,Low,0,0,0,1,0,0,1,0.0,0,0,1,0,0.0,0.0,1
7673726,Dubai Marina,25.086376,55.14736,1550000,860,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7673806,Dubai Marina,25.081243,55.14512,2299000,2328,3.0,4,Medium,1,1,0,0,0,1,1,0.0,0,0,1,0,0.0,1.0,1
7673888,Jumeirah Beach Residence,25.072569,55.126527,4100000,1800,2.0,2,Medium,0,1,0,1,0,1,1,0.0,0,0,0,0,1.0,1.0,1
7673968,Downtown Dubai,25.194282,55.271884,12949888,3056,4.0,4,Medium,0,1,0,1,1,1,1,0.0,0,0,0,0,1.0,0.0,1
7674318,Business Bay,25.189124,55.26418,890000,1155,1.0,2,Medium,0,1,0,1,1,0,1,0.0,0,0,0,1,1.0,0.0,0
7674392,Dubai Marina,25.086726000000002,55.145205000000004,2140000,1736,3.0,3,Medium,0,0,0,1,1,0,1,0.0,0,0,0,0,1.0,0.0,0
7674437,Jumeirah Lake Towers,25.067137,55.139751000000004,701150,758,1.0,2,High,0,1,1,1,1,0,1,1.0,0,0,0,0,1.0,0.0,1
7674438,Dubai Marina,25.073851,55.13691,1100000,1120,2.0,2,Medium,1,0,0,1,1,0,1,0.0,0,0,0,0,1.0,0.0,1
7674455,Downtown Dubai,25.197316,55.274195999999996,2999900,1888,2.0,2,Medium,0,0,0,1,1,1,1,0.0,0,0,0,0,,0.0,1
7674496,Downtown Dubai,25.197316,55.274195999999996,1724900,1096,1.0,2,Medium,0,0,0,1,0,0,1,0.0,0,0,0,0,1.0,0.0,1
7674503,Discovery Gardens,25.03335,55.150016,419000,990,1.0,2,Medium,0,1,0,1,1,0,1,1.0,0,0,0,1,1.0,0.0,0
7674511,Dubai Marina,25.075454,55.133788,1250000,1140,,2,Medium,0,1,0,0,0,1,1,1.0,0,0,0,1,1.0,0.0,1
7674582,International City,25.167489,55.40896600000001,415000,796,1.0,2,Medium,0,1,0,1,1,0,0,1.0,0,0,0,0,1.0,0.0,0
7674748,Dubai Production City (IMPZ),25.035639,55.201443999999995,340000,828,1.0,2,Medium,1,0,1,1,0,0,1,1.0,0,0,0,0,1.0,0.0,1
7675047,Jumeirah Lake Towers,25.078148000000002,55.148277,1254462,1378,2.0,3,High,0,1,1,1,1,0,1,1.0,0,0,0,0,1.0,0.0,1
7675284,Dubai Silicon Oasis,25.115934,55.390236,250000,353,0.0,1,Low,0,0,0,1,0,0,0,0.0,0,0,0,1,1.0,0.0,0
7675360,Jumeirah Village Circle,25.047032,55.206605,750000,1478,2.0,4,Medium,1,1,0,1,0,0,1,0.0,0,0,0,0,1.0,0.0,0
7675628,Dubai Marina,25.086726000000002,55.145205000000004,1318000,1255,2.0,2,Medium,1,1,0,1,0,0,1,0.0,0,0,0,0,1.0,0.0,0
7675686,Arjan,25.065872,55.232983,430000,468,0.0,1,Medium,1,1,0,1,0,0,0,1.0,0,0,0,0,1.0,,0
7675799,Downtown Dubai,25.197059,55.27451800000001,2100000,1049,1.0,2,Medium,1,1,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7675939,Downtown Dubai,25.197316,55.274195999999996,2949900,1778,2.0,3,Medium,0,0,0,1,1,1,1,0.0,0,0,0,0,1.0,0.0,1
7676202,Greens,25.0902,55.17514499999999,1300000,1441,2.0,2,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,0.0,0
7676307,Dubai Marina,25.07416700000001,55.137779,1300000,1330,2.0,2,Medium,0,1,0,1,1,1,1,1.0,0,0,0,0,1.0,0.0,1
7676698,Motor City,25.044286,55.244499,950000,1413,2.0,3,Medium,0,1,0,1,1,1,0,1.0,0,0,0,0,0.0,0.0,0
7676804,Dubai Marina,25.08333,55.144753,1075000,662,1.0,2,Medium,0,1,0,1,0,1,1,1.0,0,0,0,0,1.0,0.0,1
7677081,Dubai Marina,25.078967000000002,55.142559,730000,761,1.0,2,Medium,0,1,0,1,1,1,0,0.0,0,0,0,0,1.0,0.0,1
7677145,Business Bay,,55.262255,870000,981,,3,Low,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,1
7677167,Downtown Dubai,25.194935,55.282665,7500000,2704,4.0,5,High,1,1,1,1,1,1,1,0.0,0,0,0,0,1.0,0.0,1
7677301,Dubai Harbour,25.099744,55.14145500000001,1900000,1139,2.0,2,High,0,1,0,1,1,1,1,0.0,0,0,1,1,1.0,1.0,1
7677495,Dubai Marina,25.078967000000002,55.142559,875000,964,2.0,2,Medium,0,1,0,0,0,0,1,1.0,0,0,0,0,1.0,1.0,1
7677550,Palm Jumeirah,25.113366,55.13609,1550000,1777,,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7677586,Jumeirah,25.215192000000002,55.235827,27500000,6735,4.0,5,Medium,0,1,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1
7677647,Dubai Silicon Oasis,25.125435999999997,55.402921,1200000,2168,3.0,5,Low,0,1,0,0,0,0,1,1.0,0,0,0,0,1.0,0.0,0
7677736,Downtown Dubai,25.194282,55.27886899999999,3600000,880,,2,Medium,1,1,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7677804,Jumeirah Lake Towers,25.0781,55.151897999999996,875000,1380,,2,Medium,0,1,0,0,0,0,1,0.0,0,0,0,0,1.0,0.0,1
7677927,DIFC,25.207532999999998,55.277978000000004,2100000,1836,2.0,2,Medium,0,1,0,1,0,0,1,1.0,0,0,0,0,1.0,0.0,1
7677929,Dubai Land,25.090365,55.386419,475000,1054,2.0,2,Medium,0,0,0,1,1,1,1,1.0,0,0,0,0,0.0,0.0,0
7677952,Jumeirah Beach Residence,25.082397,55.14066,3400000,2918,4.0,4,Low,0,1,0,0,0,0,1,0.0,0,0,0,0,0.0,1.0,0
7677962,Downtown Dubai,25.197316,55.274195999999996,5500000,2728,3.0,4,High,1,0,1,1,1,1,1,0.0,0,0,0,1,1.0,1.0,1
7678129,Downtown Dubai,25.194282,55.271884,2360000,1712,2.0,2,Medium,0,1,0,1,0,1,1,0.0,0,0,0,0,1.0,0.0,0
7678136,Al Furjan,25.027747,55.154654,989888,1400,2.0,3,Medium,0,1,0,1,0,0,1,0.0,0,0,0,1,0.0,0.0,0
7678170,Jumeirah Lake Towers,25.078148000000002,55.148277,1253980,1378,2.0,3,High,0,1,1,1,1,1,1,1.0,0,0,0,0,1.0,0.0,1
7678176,Jumeirah Lake Towers,25.078148000000002,55.148277,712250,770,1.0,2,High,0,1,1,1,1,1,1,1.0,0,0,0,0,1.0,0.0,1
7678179,Culture Village,25.226945999999998,55.343628,6800000,4070,4.0,4,Medium,0,1,0,1,1,1,1,1.0,0,0,0,0,1.0,0.0,0
7678231,Dubai Marina,25.087042,55.148385,1200000,1291,2.0,3,Medium,1,1,0,1,0,0,1,0.0,0,0,0,1,0.0,0.0,0
7678292,Downtown Dubai,25.19331,55.280919,4500000,2360,3.0,4,Medium,0,1,0,0,0,0,0,1.0,0,0,0,1,0.0,1.0,0
7678298,Downtown Dubai,25.19331,55.280919,1850000,982,1.0,2,Medium,0,1,0,0,0,0,1,1.0,0,0,0,0,1.0,1.0,0
7678353,Dubai Marina,25.071365,55.124993,3100000,1806,3.0,4,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,0.0,1.0,1
7678419,Dubai Harbour,25.0967,55.139276,1100000,655,,2,Medium,0,1,0,0,0,1,1,0.0,0,0,0,0,0.0,0.0,1
7678437,Jumeirah Lake Towers,25.078262,55.14866899999999,1275000,1435,2.0,4,Medium,0,1,0,0,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7678449,Downtown Dubai,25.201204,55.270189,8500000,3077,5.0,5,Medium,0,1,0,1,0,1,0,0.0,0,0,0,0,0.0,0.0,0
7678453,Jumeirah Beach Residence,25.081241000000002,55.137946,1050000,1350,1.0,2,Medium,0,1,0,1,1,0,0,0.0,0,0,0,0,1.0,0.0,1
7678663,Dubai Marina,25.089463000000002,55.148929,700000,975,1.0,2,Medium,0,1,0,0,0,0,1,1.0,0,0,0,1,1.0,1.0,0
7678706,Al Furjan,25.030322,55.149141,900000,1504,2.0,2,Medium,0,1,0,1,0,0,1,0.0,0,0,0,0,0.0,,0
7678722,Business Bay,25.189282000000002,55.28915799999999,1200000,1332,2.0,3,Low,1,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0
7678869,Business Bay,25.180869,55.27101500000001,1210000,1567,1.0,2,Low,0,1,0,1,0,0,0,0.0,0,0,0,1,0.0,0.0,0
7678922,Greens,25.0902,55.17514499999999,950000,1094,2.0,2,Medium,0,1,1,1,1,0,0,1.0,0,0,0,0,1.0,0.0,0
7679098,Jumeirah Beach Residence,25.076620000000002,55.135006000000004,1250000,1388,2.0,3,Medium,0,1,0,1,1,0,1,1.0,0,0,0,1,1.0,0.0,1
7679200,Downtown Dubai,25.194935,55.282665,2350000,1447,2.0,3,Medium,1,1,0,0,0,1,0,,0,0,0,0,1.0,1.0,0
7679255,DIFC,25.211032,55.28205,2700000,2070,3.0,3,Medium,0,1,0,1,0,0,1,0.0,0,0,0,0,0.0,0.0,1
7679359,Downtown Dubai,25.198316000000002,55.270757999999994,1900000,1300,2.0,3,Medium,0,1,1,1,1,1,1,1.0,0,0,0,0,1.0,0.0,0
7679410,Greens,25.09516,55.171259,1050000,1408,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7679416,Palm Jumeirah,25.10926700000001,55.145799,1500000,1583,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7679492,Dubai Marina,25.075284,55.134432,1900000,1443,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7679730,Downtown Dubai,25.197316,55.274195999999996,2789900,1546,2.0,3,Medium,0,0,0,1,1,1,0,0.0,0,0,0,0,1.0,,1
7679791,Downtown Dubai,25.19331,55.280919,3600000,2081,3.0,4,Medium,0,1,0,0,0,0,1,1.0,0,0,0,1,1.0,1.0,0
7679807,Jumeirah Lake Towers,25.077009,55.146035,865000,1249,2.0,2,High,0,1,1,1,1,0,1,1.0,0,0,0,1,1.0,,1
7679825,Dubai Land,25.104249,55.36883,520000,1039,2.0,3,Low,0,1,0,1,0,0,1,0.0,0,0,0,1,0.0,0.0,0
7679877,Dubai Sports City,25.042351,55.205661,425000,682,1.0,1,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,0
7680029,Dubai Creek Harbour (The Lagoons),25.203553,55.34555400000001,3159888,1589,3.0,3,Medium,0,1,1,1,1,0,0,0.0,0,0,0,0,1.0,0.0,1
7680039,Downtown Dubai,25.198795999999998,55.271342000000004,2000000,1400,2.0,3,Medium,0,1,0,1,1,0,1,1.0,0,0,0,0,0.0,0.0,1
7680214,Dubai Marina,25.067539,55.131057999999996,1250000,1734,3.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,,0.0,0
7680342,Jumeirah Lake Towers,25.074521,55.143825,1275000,2031,2.0,4,Medium,0,1,0,1,0,0,1,0.0,0,0,0,0,1.0,1.0,0
7680396,The Views,25.091259,55.168656999999996,1548000,1318,2.0,2,High,0,1,0,1,0,1,1,1.0,0,0,0,1,1.0,1.0,1
7680407,Motor City,25.046706,55.246714000000004,625000,919,1.0,2,Low,0,1,0,0,0,0,1,1.0,0,0,0,0,1.0,0.0,0
7680408,Dubai Sports City,25.037477,55.22194200000001,520000,922,1.0,2,Low,1,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7680496,Dubai Sports City,25.038180999999998,55.221577,465000,813,1.0,2,Medium,1,1,0,1,1,1,1,1.0,0,0,0,1,1.0,0.0,0
7680518,Dubai Marina,25.086726000000002,55.145205000000004,1400000,1376,2.0,3,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,0.0,0
7680731,Dubai Marina,25.08377,55.145075,949000,958,1.0,2,Medium,0,1,0,1,0,0,1,0.0,0,0,0,1,1.0,1.0,1
7680749,Dubai Creek Harbour (The Lagoons),25.207207999999998,55.344612,1200000,1133,2.0,2,Medium,0,1,0,1,1,1,0,1.0,0,0,0,0,1.0,0.0,1
7680838,Dubai Marina,25.090418,55.148740000000004,1599999,1547,3.0,3,High,0,1,0,1,0,1,1,1.0,0,0,0,1,1.0,1.0,1
7680846,Downtown Dubai,25.201718,55.270982999999994,2800000,1571,2.0,3,Medium,1,1,0,0,0,0,1,0.0,0,0,0,1,1.0,1.0,1
7680921,Dubai Marina,25.075284,55.134432,2099950,1443,2.0,3,Low,0,0,0,0,0,0,1,0.0,0,0,0,0,1.0,1.0,1
7680951,Downtown Dubai,25.197262,55.270028,2100000,1618,1.0,2,Medium,1,1,0,1,1,0,1,0.0,0,0,0,1,1.0,0.0,0
7681071,Mohammed Bin Rashid City,25.177819,55.308533,1248975,793,2.0,2,Medium,1,1,0,1,0,0,1,1.0,0,0,0,1,1.0,1.0,1
7681072,Mohammed Bin Rashid City,25.177819,55.308533,757809,493,1.0,1,High,0,1,0,1,1,0,1,1.0,0,0,0,1,1.0,1.0,1
7681139,Dubai Marina,25.067539,55.131057999999996,1190000,1734,3.0,3,Low,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7681236,Arjan,25.062191000000002,55.23268100000001,1100000,1857,3.0,3,Medium,0,1,0,0,0,0,0,1.0,1,0,0,1,1.0,1.0,0
7681294,Barsha Heights (Tecom),25.100994,55.178291,950000,1397,2.0,3,Medium,0,1,0,1,0,1,0,0.0,0,0,0,1,1.0,,0
7681355,Jumeirah Lake Towers,25.078870000000002,55.148529,1400000,1690,2.0,3,High,0,1,0,1,0,1,1,0.0,0,1,0,1,1.0,0.0,1
7681369,Jumeirah Beach Residence,25.076319,55.133627000000004,2650000,3022,4.0,5,High,0,1,0,1,1,0,1,0.0,0,0,0,1,1.0,0.0,1
7681377,Dubai Hills Estate,25.115696,55.249159,700000,654,1.0,1,Medium,0,1,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7681437,Dubai Marina,25.088431,55.146758999999996,1000000,1305,2.0,2,Low,0,0,0,1,0,0,1,0.0,0,0,0,0,0.0,0.0,0
7681459,Dubai Marina,25.089392999999998,55.147796,720000,737,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7681464,Palm Jumeirah,25.10864,55.146673,1800000,1991,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7681553,Discovery Gardens,25.03335,55.150016,420000,925,1.0,2,Medium,0,0,0,1,1,0,1,1.0,0,0,0,1,1.0,0.0,0
7681658,Jumeirah Village Circle,25.050227,55.21335,474000,478,0.0,1,Medium,1,1,0,1,1,0,1,0.0,0,0,0,1,1.0,0.0,0
7681881,Dubai Marina,25.07416700000001,55.137779,925000,841,1.0,1,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,0
7681998,Dubai Production City (IMPZ),25.039445,55.19346700000001,370000,712,1.0,2,Medium,0,1,0,1,1,0,1,0.0,0,0,0,1,1.0,0.0,0
7682462,Palm Jumeirah,25.110129,55.110888,17798550,6160,3.0,5,Medium,0,1,1,1,1,0,0,0.0,0,0,1,0,1.0,0.0,1
7682631,Dubai Marina,25.089833,55.150625,1490000,2161,3.0,4,Medium,0,1,0,1,1,0,1,1.0,0,0,0,1,1.0,0.0,0
7682654,Jumeirah Beach Residence,25.084101999999998,55.13862099999999,7800000,2586,3.0,4,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7682676,Dubai Creek Harbour (The Lagoons),25.209970000000002,55.34522,2027888,1070,2.0,2,Medium,0,1,0,1,0,0,1,1.0,0,0,1,1,1.0,1.0,1
7682677,Dubai Marina,25.071897,55.131535,840477,474,0.0,1,Medium,0,1,0,1,0,1,1,1.0,0,0,1,1,1.0,0.0,0
7682710,Dubai Marina,25.08022,55.139178,2700000,2363,3.0,4,Medium,0,1,0,1,0,0,0,0.0,0,0,0,0,1.0,0.0,1
7682738,Business Bay,25.186038,55.29175,1349888,1055,2.0,3,High,1,1,0,1,1,1,1,0.0,0,0,0,1,1.0,1.0,0
7682739,Business Bay,25.186038,55.29175,1349888,1388,2.0,3,High,1,1,0,1,1,1,1,0.0,0,0,0,1,1.0,1.0,0
7682980,Dubai Marina,25.090418,55.148740000000004,949999,971,1.0,3,Medium,0,1,0,1,1,0,1,0.0,0,0,0,0,1.0,,1
7683016,International City,25.173301000000002,55.402315,220000,484,0.0,1,Low,0,1,0,1,0,0,0,1.0,0,0,0,1,0.0,0.0,0
7683091,Palm Jumeirah,25.132519,55.151574,6500000,2629,3.0,5,Medium,0,1,1,1,1,0,0,0.0,0,0,0,0,1.0,0.0,1
7683219,Downtown Dubai,25.193641,55.284662,1025000,1062,2.0,3,Medium,1,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,0
7683349,Greens,25.093469,55.173061,645000,754,1.0,1,Medium,0,1,0,1,0,0,1,1.0,0,0,0,1,1.0,0.0,0
7683435,Jumeirah Beach Residence,25.07359,55.126352000000004,2899999,1181,2.0,3,Medium,1,1,0,0,0,1,1,0.0,0,0,0,1,1.0,1.0,1
7683468,Business Bay,25.185337,55.2763,900000,616,0.0,1,Medium,1,1,0,1,0,0,1,1.0,0,0,0,1,1.0,0.0,0
7683473,Motor City,25.046706,55.246714000000004,599999,1140,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7683612,Business Bay,25.193359,55.264968,1550000,1300,2.0,3,Medium,0,0,0,0,0,1,1,0.0,0,0,0,0,1.0,1.0,0
7683773,Meydan,25.150828,55.295714000000004,2974999,2795,4.0,6,Medium,0,1,0,1,1,0,1,0.0,0,0,0,0,0.0,0.0,0
7683943,DAMAC Hills,25.013504,55.254337,1601000,1525,2.0,2,Low,0,0,0,1,1,0,0,1.0,0,0,0,0,0.0,0.0,0
7683964,Dubai Harbour,25.0967,55.139276,2142888,1133,2.0,3,Ultra,0,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7683968,Dubai Harbour,25.099793,55.141746,1715000,789,1.0,2,Ultra,0,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7683975,Dubai Harbour,25.099793,55.141746,2551888,1252,,2,Ultra,0,1,1,1,1,1,1,1.0,0,0,0,1,1.0,,1
7684027,Jumeirah Beach Residence,25.07851,55.136283,3800000,2150,2.0,2,Medium,0,1,0,1,0,0,1,0.0,0,0,0,1,1.0,1.0,1
7684250,Dubai Creek Harbour (The Lagoons),25.209970000000002,55.34522,1050000,760,1.0,2,Medium,0,1,0,1,1,1,1,1.0,0,0,1,0,1.0,1.0,0
7684402,Palm Jumeirah,25.112237,55.138630000000006,2300943,1095,2.0,3,Medium,0,1,0,1,0,0,1,0.0,0,0,0,0,1.0,0.0,1
7684497,Downtown Dubai,25.196593,55.269631000000004,1265000,1241,2.0,3,Medium,0,1,0,1,0,0,0,0.0,0,0,0,1,1.0,0.0,1
7684618,Dubai Production City (IMPZ),25.036803,55.200908999999996,230000,362,0.0,1,Medium,0,1,0,1,1,0,0,1.0,0,0,0,0,1.0,0.0,1
7684626,Dubai Production City (IMPZ),25.036803,55.200908999999996,230000,380,0.0,1,Medium,1,1,0,1,1,0,0,1.0,0,0,0,0,1.0,0.0,1
7684632,Discovery Gardens,25.044519,55.13729100000001,300000,493,0.0,1,Low,0,0,0,1,1,0,0,1.0,0,0,0,0,0.0,0.0,0
7684637,Dubai Healthcare City,25.213527,55.320758,500000,474,0.0,1,High,1,1,1,1,1,1,1,0.0,0,0,0,1,1.0,0.0,0
7684698,Downtown Dubai,25.196489,55.272126,17888888,5253,4.0,4,Medium,0,0,0,1,0,1,0,0.0,0,0,0,1,1.0,1.0,0
7684803,Dubai Marina,25.089392999999998,55.147796,1350000,1330,2.0,3,Medium,0,1,0,1,0,0,1,1.0,0,0,1,1,0.0,0.0,1
7685275,Dubai Marina,25.086376,55.14736,3125000,1814,3.0,4,Medium,0,1,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,1
7685516,The Views,25.088532999999998,55.171838,1340000,1347,2.0,2,Medium,0,1,0,0,0,1,1,0.0,0,0,0,0,1.0,0.0,0
7685555,Downtown Dubai,25.190265,55.281546,810000,727,1.0,1,Medium,0,1,0,1,1,0,1,1.0,0,0,0,0,1.0,0.0,0
7685807,Dubai Marina,25.08333,55.144753,1000000,660,1.0,2,Medium,0,1,0,0,0,0,1,0.0,0,0,0,0,1.0,0.0,1
7685808,Dubai Marina,25.068932999999998,55.128814,930000,723,1.0,2,Medium,0,1,0,0,0,0,1,1.0,0,0,0,0,1.0,0.0,1
7685914,Dubai Marina,25.089392999999998,55.147796,1800000,1328,2.0,3,Medium,0,1,0,1,0,0,1,1.0,0,0,0,1,1.0,1.0,1
7686036,Al Furjan,25.030322,55.149141,850000,1398,2.0,2,Medium,0,1,0,1,0,0,1,1.0,0,0,0,1,1.0,,0
7686044,Dubai Sports City,25.038332,55.20485600000001,550000,1322,2.0,3,Medium,1,1,0,1,0,0,1,1.0,0,0,0,1,1.0,0.0,0
7686342,Downtown Dubai,25.20184200000001,55.280473,1600000,742,1.0,1,Medium,1,1,0,1,1,0,0,0.0,0,0,0,1,1.0,0.0,1
7686474,Business Bay,25.187683,55.2699,600000,485,0.0,1,Medium,1,1,0,1,1,0,1,0.0,1,0,0,1,1.0,1.0,0
7686496,Al Furjan,25.025999,55.13875,675000,877,1.0,1,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7686529,Business Bay,25.186038,55.29175,1170000,914,1.0,1,Medium,0,1,0,1,0,1,1,1.0,0,0,0,0,1.0,0.0,0
7686532,Business Bay,25.186038,55.29175,2000000,2043,3.0,3,Medium,0,1,0,1,0,1,1,1.0,0,0,0,0,,0.0,0
7686650,Business Bay,25.183132999999998,55.25658000000001,1698000,1512,2.0,3,Medium,0,1,0,1,0,0,0,1.0,0,0,1,1,1.0,0.0,0
7686682,Dubai Harbour,25.0967,55.139276,4335888,1700,3.0,3,Medium,0,1,1,1,1,0,1,0.0,0,0,0,0,1.0,0.0,1
7686702,Dubai Creek Harbour (The Lagoons),25.194898000000002,55.359464,3029888,1662,3.0,3,Medium,0,1,0,1,0,0,1,0.0,0,0,0,0,1.0,0.0,1
7686747,Downtown Dubai,25.203035,55.280662,2166888,1087,2.0,2,Medium,0,1,0,1,1,0,0,0.0,0,0,0,0,1.0,0.0,1
7686778,Downtown Dubai,25.195235999999998,55.268641,4507888,1604,3.0,3,Medium,0,1,0,1,1,0,0,0.0,0,0,0,0,1.0,0.0,1
7686821,DAMAC Hills,25.024108,55.24290799999999,718000,769,,2,Low,0,1,0,1,0,0,0,0.0,0,0,0,0,1.0,0.0,0
7686826,DAMAC Hills,25.024108,55.24290799999999,718000,769,1.0,2,Low,0,1,0,1,0,0,0,0.0,0,0,0,0,1.0,0.0,0
7686830,DAMAC Hills,25.024108,55.24290799999999,546000,509,0.0,1,Low,0,1,0,1,0,0,0,0.0,0,0,0,0,1.0,0.0,0
7686836,DAMAC Hills,25.024108,55.24290799999999,718000,769,1.0,2,Low,0,1,0,1,0,0,0,0.0,0,0,0,0,1.0,,0
7686839,DAMAC Hills,25.024108,55.24290799999999,546000,509,0.0,1,Low,0,1,0,1,0,0,0,0.0,0,0,0,0,1.0,0.0,0
